id,name,platform,genre,developer,original_release_date
32296,Get Fit With Mel B ,Nintendo DS,Action,Namco Bandai Games Inc.,9/28/2010
24166,Samurai Warriors 3,Wii,Action,Omega Force,9/27/2010
32264,Family Party: Fitness Fun ,PC,Shoot 'Em Up,Platine Dispositif,9/27/2010
32264,Family Party: Fitness Fun ,PlayStation Network (PS3),Shoot 'Em Up,Platine Dispositif,9/27/2010
32716,Target Toss Pro: Lawn Darts,Arcade,Fighting,Namco Bandai Games Inc.,9/27/2010
32716,Target Toss Pro: Lawn Darts,PlayStation 3,Fighting,Namco Bandai Games Inc.,9/27/2010
32716,Target Toss Pro: Lawn Darts,Xbox 360,Fighting,Namco Bandai Games Inc.,9/27/2010
29490,Lost Horizon,PC,Adventure,Animation Arts Creative GmbH,9/24/2010
31994,Alien Breed 2: Assault,PC,Card Game,Magnussoft Deutschland GmbH,9/22/2010
25985,F1 2010,Xbox 360,Driving/Racing,Codemasters,9/21/2010
25985,F1 2010,PlayStation 3,Driving/Racing,Codemasters,9/21/2010
25985,F1 2010,PC,Driving/Racing,Codemasters,9/21/2010
30057,Sid Meier's Civilization V,PC,Strategy,Firaxis Games,9/21/2010
30074,Blade Kitten,PlayStation Network (PS3),Platformer,Krome Studios Pty Ltd.,9/21/2010
30074,Blade Kitten,Xbox Live Marketplace,Platformer,Krome Studios Pty Ltd.,9/21/2010
30074,Blade Kitten,PC,Platformer,Krome Studios Pty Ltd.,9/21/2010
31695,New Carnival Games,PC,Simulation,Grey Dog Software,9/21/2010
29469,Etrian Odyssey III: The Drowned City ,Nintendo DS,Role-Playing,Atlus Co.. Ltd.,9/21/2010
32438,The Great White Destroyer,Windows Phone 7,Puzzle,PopCap Games. Inc.,9/20/2010
23493,EyePet,PlayStation 3,Minigame Collection,SCE London Studio,9/17/2010
30349,Sports Champions,PlayStation 3,Sports,Zindagi Games,9/17/2010
30353,Kung Fu Rider,PlayStation 3,Action,SCE Japan Studio,9/17/2010
30350,Start the Party ,PlayStation 3,Minigame Collection,Supermassive Games,9/17/2010
31688,Echochrome 2,Atari 8-bit,Strategy,mhs Studio,9/15/2010
31903,The Sims 3: Fast Lane Stuff,Xbox Live Marketplace,Simulation,Silver Dollar Games ,9/15/2010
32530,Zombie Pirates,Xbox Live Marketplace,Shoot 'Em Up,Radiangames,9/15/2010
32625,Super Mega Worm,Arcade,Action,Leland Corporation,9/15/2010
32725,Hypership Out of Control,Mac,Role-Playing,Stray Bullet Games,9/15/2010
32725,Hypership Out of Control,PC,Role-Playing,Stray Bullet Games,9/15/2010
26539,The Lord of the Rings: Aragorn's Quest,PlayStation 3,Action-Adventure,Headstrong Games,9/14/2010
26539,The Lord of the Rings: Aragorn's Quest,Wii,Action-Adventure,Headstrong Games,9/14/2010
26539,The Lord of the Rings: Aragorn's Quest,Nintendo DS,Action-Adventure,Headstrong Games,9/14/2010
26539,The Lord of the Rings: Aragorn's Quest,PSP,Action-Adventure,Headstrong Games,9/14/2010
26539,The Lord of the Rings: Aragorn's Quest,PlayStation 2,Action-Adventure,Headstrong Games,9/14/2010
26786,Halo: Reach,Xbox 360,First-Person Shooter,Bungie Studios,9/14/2010
27657,Phantasy Star Portable 2,PSP,Action,Sega,9/14/2010
27657,Phantasy Star Portable 2,PlayStation Network (PSP),Action,Sega,9/14/2010
27744,Gladiator Begins,PSP,Fighting,GOSHOW,9/14/2010
30635,Patrician IV,PC,Sports,Cyanide Studio,9/14/2010
31717,Tumble,Xbox 360,Driving/Racing,Turn 10 Studios,9/14/2010
27531,Greg Hastings Paintball 2,Xbox 360,Sports,Super X Studios,9/14/2010
27531,Greg Hastings Paintball 2,PlayStation Network (PS3),Sports,Super X Studios,9/14/2010
27531,Greg Hastings Paintball 2,Wii,Sports,Super X Studios,9/14/2010
31328,Truth or Lies,PlayStation,Strategy,Bandai Co.. Ltd.,9/14/2010
32222,Cabela's North American Adventures ,Arcade,Light-Gun Shooter,Banpresto Co.. Ltd.,9/14/2010
32748,Kidz Bop Dance Party! The Video Game,iPhone,Card Game,GAIA,9/14/2010
32871,Pocket Frogs,PC,Adventure,Voyager,9/14/2010
29589,House M.D.,Mac,Simulation,Legacy Interactive Inc.,9/13/2010
29589,House M.D.,PC,Simulation,Legacy Interactive Inc.,9/13/2010
29589,House M.D.,Nintendo DS,Simulation,Legacy Interactive Inc.,9/13/2010
32569,myNotebook: Tan,PC,Shooter,Radon Labs GmbH,9/13/2010
32569,myNotebook: Tan,Xbox 360,Shooter,Radon Labs GmbH,9/13/2010
32569,myNotebook: Tan,PlayStation 3,Shooter,Radon Labs GmbH,9/13/2010
22336,Professor Layton and the Unwound Future,Nintendo DS,Puzzle,Level-5 Inc.,9/12/2010
32167,RHEM 4: The Golden Fragments,PlayStation 3,Action,Natsume,9/10/2010
32167,RHEM 4: The Golden Fragments,Game Boy Advance,Action,Natsume,9/10/2010
32167,RHEM 4: The Golden Fragments,Nintendo DS,Action,Natsume,9/10/2010
32167,RHEM 4: The Golden Fragments,GameCube,Action,Natsume,9/10/2010
32167,RHEM 4: The Golden Fragments,PlayStation 2,Action,Natsume,9/10/2010
30087,Amnesia: The Dark Descent,PC,Adventure,Frictional Games,9/8/2010
30087,Amnesia: The Dark Descent,Mac,Adventure,Frictional Games,9/8/2010
24046,Otomedius Gorgeous,Xbox 360,Shooter,M2,9/8/2010
31427,NHL Slapshot,PSP,Music/Rhythm,Pentavision Entertainment,9/7/2010
31427,NHL Slapshot,PlayStation Network (PSP),Music/Rhythm,Pentavision Entertainment,9/7/2010
21447,Kingdom Hearts: Birth by Sleep,PSP,Role-Playing,Square Enix,9/7/2010
25651,R.U.S.E.,PC,Real-Time Strategy,Eugen Systems,9/7/2010
25651,R.U.S.E.,Xbox 360,Real-Time Strategy,Eugen Systems,9/7/2010
25651,R.U.S.E.,PlayStation 3,Real-Time Strategy,Eugen Systems,9/7/2010
26614,Flip's Twisted World,Wii,Platformer,Frozen North Productions,9/7/2010
29997,NHL 11,Xbox 360,Sports,EA Canada,9/7/2010
29997,NHL 11,PlayStation 3,Sports,EA Canada,9/7/2010
30105,Batman: The Brave and the Bold: The Videogame,Wii,Action,WayForward Technologies,9/7/2010
30105,Batman: The Brave and the Bold: The Videogame,Nintendo DS,Action,WayForward Technologies,9/7/2010
30399,Spider-Man: Shattered Dimensions,PC,Platformer,Griptonite Games,9/7/2010
30399,Spider-Man: Shattered Dimensions,Xbox 360,Platformer,Griptonite Games,9/7/2010
30399,Spider-Man: Shattered Dimensions,PlayStation 3,Platformer,Griptonite Games,9/7/2010
30399,Spider-Man: Shattered Dimensions,Wii,Platformer,Griptonite Games,9/7/2010
30399,Spider-Man: Shattered Dimensions,Nintendo DS,Platformer,Griptonite Games,9/7/2010
31150,Tom Clancy's H.A.W.X. 2,PlayStation 3,Action-Adventure,Sucker Punch,9/7/2010
31593,TerRover,PC,Block-Breaking,Magnussoft Deutschland GmbH,9/7/2010
28180,Dawn of Heroes,Nintendo DS,Strategy,Wicked Studios Inc.,9/7/2010
32573,Music on: Acoustic Guitar,Xbox 360,Shooter,Vicious Cycle Software. Inc.,9/6/2010
32573,Music on: Acoustic Guitar,PlayStation 3,Shooter,Vicious Cycle Software. Inc.,9/6/2010
31988,Rugby League Live,PlayStation,Strategy,Tom Create Co.. Ltd.,9/2/2010
32435,Inferno,NES,Action-Adventure,Konami Corporation,9/1/2010
32750,Spider-Man: Total Mayhem,PlayStation 3,Action-Adventure,Sega,9/1/2010
26840,Metroid: Other M,Wii,Action-Adventure,Nintendo SPD Group No.1,8/31/2010
27388,Valkyria Chronicles II,PlayStation Network (PSP),Strategy,SEGA Wow Inc.,8/31/2010
27388,Valkyria Chronicles II,PSP,Strategy,SEGA Wow Inc.,8/31/2010
29751,Ace Combat: Joint Assault,PlayStation Network (PSP),Flight Simulator,Namco Bandai Games Inc.,8/31/2010
29751,Ace Combat: Joint Assault,PSP,Flight Simulator,Namco Bandai Games Inc.,8/31/2010
30018,Dead Rising 2: Case Zero,Xbox Live Marketplace,Action-Adventure,Capcom Game Studios Vancouver,8/31/2010
30111,Disney Guilty Party,Wii,Minigame Collection,Wideload Games. Inc.,8/31/2010
30374,Sam & Max Episode 305: The City That Dares Not Sleep,PC,Adventure,Telltale Games,8/31/2010
30374,Sam & Max Episode 305: The City That Dares Not Sleep,Mac,Adventure,Telltale Games,8/31/2010
30374,Sam & Max Episode 305: The City That Dares Not Sleep,PlayStation Network (PS3),Adventure,Telltale Games,8/31/2010
30374,Sam & Max Episode 305: The City That Dares Not Sleep,iPad,Adventure,Telltale Games,8/31/2010
32540,Monster Dash,PC,Driving/Racing,Eutechnyx Limited,8/31/2010
32540,Monster Dash,Nintendo DS,Driving/Racing,Eutechnyx Limited,8/31/2010
32540,Monster Dash,PlayStation 2,Driving/Racing,Eutechnyx Limited,8/31/2010
32540,Monster Dash,Xbox 360,Driving/Racing,Eutechnyx Limited,8/31/2010
32540,Monster Dash,Wii,Driving/Racing,Eutechnyx Limited,8/31/2010
32448,myNotebook Pearl,Windows Phone 7,Trivia/Board Game,Microsoft Game Studios,8/30/2010
32308,Doctor Who: TARDIS,PC,Adventure,Masque Publishing. Inc.,8/27/2010
32390,Might & Magic Heroes Kingdom,PC,Strategy,Battlegoat Studios,8/27/2010
30148,Worms Reloaded,PC,Action,Team17 Software Limited,8/26/2010
30148,Worms Reloaded,Mac,Action,Team17 Software Limited,8/26/2010
20538,Mafia II,Xbox 360,Shooter,2K Czech,8/24/2010
20538,Mafia II,PlayStation 3,Shooter,2K Czech,8/24/2010
20538,Mafia II,PC,Shooter,2K Czech,8/24/2010
24369,Elemental: War of Magic,PC,Strategy,Stardock Corporation,8/24/2010
25637,Shank,Xbox Live Marketplace,Platformer,Klei Entertainment Inc.,8/24/2010
25637,Shank,PlayStation Network (PS3),Platformer,Klei Entertainment Inc.,8/24/2010
25637,Shank,PC,Platformer,Klei Entertainment Inc.,8/24/2010
30340,NHL 2K11,iPhone,Hockey,2K China,8/24/2010
30340,NHL 2K11,Wii,Hockey,2K China,8/24/2010
27200,Grease,Wii,Music/Rhythm,ZoÃ« Mode,8/24/2010
27200,Grease,Nintendo DS,Music/Rhythm,ZoÃ« Mode,8/24/2010
27467, Arcade Air Hockey & Bowling,PSP,Sports,Icon Games Entertainment,8/24/2010
28919,Ship Simulator Extremes,PC,Simulation,VSTEP B.V.,8/24/2010
29942,Ivy the Kiwi?,DSiWare,Platformer,Prope Ltd.,8/24/2010
29942,Ivy the Kiwi?,Wii Shop,Platformer,Prope Ltd.,8/24/2010
29942,Ivy the Kiwi?,Wii,Platformer,Prope Ltd.,8/24/2010
29942,Ivy the Kiwi?,Nintendo DS,Platformer,Prope Ltd.,8/24/2010
32319,Star Ruler,PC,Real-Time Strategy,Strategy First. Inc.,8/21/2010
30191,Lara Croft and the Guardian of Light,PC,Puzzle,Crystal Dynamics. Inc.,8/18/2010
30191,Lara Croft and the Guardian of Light,Xbox Live Marketplace,Puzzle,Crystal Dynamics. Inc.,8/18/2010
30191,Lara Croft and the Guardian of Light,PlayStation Network (PS3),Puzzle,Crystal Dynamics. Inc.,8/18/2010
32301,Zone 4: Fight District ,iPhone,Driving/Racing,Candella Systems,8/18/2010
32301,Zone 4: Fight District ,Wii,Driving/Racing,Candella Systems,8/18/2010
32301,Zone 4: Fight District ,PC,Driving/Racing,Candella Systems,8/18/2010
32301,Zone 4: Fight District ,Xbox 360,Driving/Racing,Candella Systems,8/18/2010
32301,Zone 4: Fight District ,PlayStation 3,Driving/Racing,Candella Systems,8/18/2010
25690,Ys SEVEN,PSP,Action,Nihon Falcom Corp.,8/17/2010
26394,Kane & Lynch 2: Dog Days,PC,Action,IO Interactive,8/17/2010
26394,Kane & Lynch 2: Dog Days,PlayStation 3,Action,IO Interactive,8/17/2010
26394,Kane & Lynch 2: Dog Days,Xbox 360,Action,IO Interactive,8/17/2010
29978,City of Heroes: Going Rogue,PC,MMORPG,Paragon Studios,8/17/2010
29978,City of Heroes: Going Rogue,Mac,MMORPG,Paragon Studios,8/17/2010
31839,101-in-1 Sports Megamix,PC,Compilation,Magnussoft Deutschland GmbH,8/17/2010
32152,Gold's Gym: Dance Workout,SNES,Platformer,Imagineering Inc.,8/17/2010
29780,Monsteca Corral,Wii Shop,Real-Time Strategy,Onteca,8/16/2010
32284,myNotebook: Carbon ,PC,MMORPG,Sony Online Entertainment,8/16/2010
27917,Victoria 2,PC,Strategy,Paradox Interactive AB,8/13/2010
26401,Ashes Cricket 2009,Xbox 360,Cricket,Transmission Games,8/13/2010
26401,Ashes Cricket 2009,PlayStation 3,Cricket,Transmission Games,8/13/2010
26401,Ashes Cricket 2009,PC,Cricket,Transmission Games,8/13/2010
26401,Ashes Cricket 2009,Wii,Cricket,Transmission Games,8/13/2010
29806,Monday Night Combat,Xbox Live Marketplace,Action,Uber Entertainment,8/11/2010
29491,Scott Pilgrim vs. The World: The Game ,PlayStation Network (PS3),Action,Ubisoft Montreal Studios,8/10/2010
29491,Scott Pilgrim vs. The World: The Game ,Xbox Live Marketplace,Action,Ubisoft Montreal Studios,8/10/2010
29744,Madden NFL 11,Xbox 360,Simulation,EA Tiburon,8/10/2010
29744,Madden NFL 11,iPad,Simulation,EA Tiburon,8/10/2010
29744,Madden NFL 11,iPhone,Simulation,EA Tiburon,8/10/2010
29744,Madden NFL 11,PlayStation Network (PSP),Simulation,EA Tiburon,8/10/2010
29744,Madden NFL 11,PlayStation 2,Simulation,EA Tiburon,8/10/2010
29744,Madden NFL 11,PlayStation 3,Simulation,EA Tiburon,8/10/2010
29744,Madden NFL 11,Wii,Simulation,EA Tiburon,8/10/2010
29744,Madden NFL 11,PSP,Simulation,EA Tiburon,8/10/2010
31126, Galactic Taz Ball,SNES,Strategy,Banpresto Co.. Ltd.,8/10/2010
32891,The Incident,Wii Shop,Shoot 'Em Up,Taito Corporation,8/10/2010
32891,The Incident,ZX Spectrum,Shoot 'Em Up,Taito Corporation,8/10/2010
32891,The Incident,TurboGrafx CD,Shoot 'Em Up,Taito Corporation,8/10/2010
32891,The Incident,TurboGrafx-16,Shoot 'Em Up,Taito Corporation,8/10/2010
32891,The Incident,Game Boy,Shoot 'Em Up,Taito Corporation,8/10/2010
32891,The Incident,Atari ST,Shoot 'Em Up,Taito Corporation,8/10/2010
32891,The Incident,Amiga,Shoot 'Em Up,Taito Corporation,8/10/2010
32891,The Incident,Arcade,Shoot 'Em Up,Taito Corporation,8/10/2010
21388,Quake Live,PC,First-Person Shooter,id Software,8/6/2010
21388,Quake Live,Mac,First-Person Shooter,id Software,8/6/2010
32212,Dark Nebula: Episode Two,Commodore 64,Platformer,Power House. The,8/5/2010
32645,Storm Lover,PlayStation,Vehicular Combat,Climax Entertainment,8/5/2010
31103,Castlevania: Harmony of Despair,Nintendo DS,Compilation,Electronic Arts,8/4/2010
32187,Pilgrim's Punch-Out,DSiWare,Driving/Racing,Other Ocean Interactive,8/4/2010
32191,Chuck Gnome,PC,Minigame Collection,Magnussoft Deutschland GmbH,8/4/2010
32199,Power of Defense,SNES,Strategy,Bandai Co.. Ltd.,8/4/2010
29487,Monster Rancher DS,Nintendo DS,Fighting,CING. Inc.,8/3/2010
29427,BlayzBloo: Super Melee Brawlers Battle Royale,DSiWare,Fighting,Arc System Works Co.. Ltd.,8/2/2010
29427,BlayzBloo: Super Melee Brawlers Battle Royale,Nintendo DS,Fighting,Arc System Works Co.. Ltd.,8/2/2010
29918,Alter Ego,PC,Adventure,Future Games s.r.o.,8/1/2010
32170,Halo 2600,Xbox 360,Compilation,PopCap Games. Inc.,7/31/2010
32165,Commander: Conquest of the Americas,Nintendo DS,Puzzle,kunst-stoff,7/30/2010
30364,Ys vs. Sora no Kiseki: Alternative Saga,PSP,Role-Playing,Nihon Falcom Corp.,7/29/2010
30492,Hydro Thunder Hurricane,Xbox Live Marketplace,Driving/Racing,Vector Unit,7/28/2010
31929,Robin Hood: The Return of Richard,Mac,Strategy,Paradox Interactive AB,7/28/2010
31929,Robin Hood: The Return of Richard,PC,Strategy,Paradox Interactive AB,7/28/2010
25226,Need for Speed World,PC,Driving/Racing,EA Black Box,7/27/2010
20674,StarCraft II: Wings of Liberty,PC,Real-Time Strategy,Blizzard Entertainment,7/27/2010
20674,StarCraft II: Wings of Liberty,Mac,Real-Time Strategy,Blizzard Entertainment,7/27/2010
24421,Clash of the Titans,PlayStation 3,Action-Adventure,Game Republic,7/27/2010
24421,Clash of the Titans,Xbox 360,Action-Adventure,Game Republic,7/27/2010
28321,BlazBlue: Continuum Shift,PlayStation 3,Fighting,Arc System Works Co.. Ltd.,7/27/2010
28321,BlazBlue: Continuum Shift,Xbox 360,Fighting,Arc System Works Co.. Ltd.,7/27/2010
28321,BlazBlue: Continuum Shift,Arcade,Fighting,Arc System Works Co.. Ltd.,7/27/2010
32098,Chuck E. Cheese's Party Games,PC,Shooter,Valve Corporation,7/27/2010
31589,Dive: The Medes Islands Secret,Wii,Simulation,Majesco Entertainment,7/26/2010
32101,Puffins: Let's Race!,PlayStation Network (PSP),Strategy,NIS America. Inc.,7/26/2010
32101,Puffins: Let's Race!,PSP,Strategy,NIS America. Inc.,7/26/2010
31238,Castlevania Puzzle: Encore of the Night,PC,Platformer,Zombie Cow Studios,7/22/2010
31238,Castlevania Puzzle: Encore of the Night,Xbox 360,Platformer,Zombie Cow Studios,7/22/2010
30380,Limbo,Xbox Live Marketplace,Platformer,Playdead,7/21/2010
24076,Arc Rise Fantasia,Wii,Role-Playing,imageepoch,7/20/2010
30373,Sam & Max Episode 304: Beyond the Alley of the Dolls,PC,Adventure,Telltale Games,7/20/2010
30373,Sam & Max Episode 304: Beyond the Alley of the Dolls,Mac,Adventure,Telltale Games,7/20/2010
30373,Sam & Max Episode 304: Beyond the Alley of the Dolls,PlayStation Network (PS3),Adventure,Telltale Games,7/20/2010
30373,Sam & Max Episode 304: Beyond the Alley of the Dolls,iPad,Adventure,Telltale Games,7/20/2010
32056,Rhythm Zone,PC,Strategy,Battlegoat Studios,7/20/2010
22306,HoopWorld,Wii Shop,Sports,Virtual Toys,7/19/2010
31015,Despicable Me: The Game: Minion Mayhem,PC,Card Game,WildTangent. Inc.,7/15/2010
32051,Helsing's Fire,Nintendo DS,Puzzle,syn Sophia,7/15/2010
29790,Deadliest Warrior: The Game,PlayStation Network (PS3),Fighting,Pipeworks Software. Inc.,7/14/2010
29790,Deadliest Warrior: The Game,Xbox Live Marketplace,Fighting,Pipeworks Software. Inc.,7/14/2010
21130,Disciples III: Renaissance,PC,Strategy,Akella,7/13/2010
24697,Mytheon,PC,Action,Petroglyph Games Inc.,7/13/2010
30003,NCAA Football 11,Xbox 360,Sports,EA Tiburon,7/13/2010
30003,NCAA Football 11,PlayStation 3,Sports,EA Tiburon,7/13/2010
30003,NCAA Football 11,PlayStation 2,Sports,EA Tiburon,7/13/2010
30003,NCAA Football 11,iPhone,Sports,EA Tiburon,7/13/2010
30003,NCAA Football 11,iPad,Sports,EA Tiburon,7/13/2010
21733,DeathSpank,Mac,Role-Playing,Hothead Games,7/13/2010
21733,DeathSpank,PC,Role-Playing,Hothead Games,7/13/2010
21733,DeathSpank,PlayStation Network (PS3),Role-Playing,Hothead Games,7/13/2010
21733,DeathSpank,Xbox Live Marketplace,Role-Playing,Hothead Games,7/13/2010
32109,Heroes of Three Kingdoms,PlayStation 2,Action,Tamsoft Corporation,7/13/2010
32025,Lumi,PC,Adventure,Virtual Heroes,7/12/2010
32075,Decay - Part 2,Nintendo 64,Fighting,Noise,7/12/2010
21666,Dragon Quest IX: Sentinels of the Starry Skies,Nintendo DS,Role-Playing,Square Enix,7/11/2010
31326,Jikan de Phantasia,WonderSwan Color,Shooter,Bandai Co.. Ltd.,7/8/2010
32063,Rhythm Spirit,Arcade,Card Game,Banpresto Co.. Ltd.,7/8/2010
32470,Aphelion Episode 1: Graves of Earth,Xbox Live Marketplace,Block-Breaking,Carbonated Games,7/8/2010
32470,Aphelion Episode 1: Graves of Earth,Windows Phone 7,Block-Breaking,Carbonated Games,7/8/2010
30185,Blacklight: Tango Down,PlayStation Network (PS3),First-Person Shooter,Zombie Studios,7/7/2010
30185,Blacklight: Tango Down,Xbox Live Marketplace,First-Person Shooter,Zombie Studios,7/7/2010
30185,Blacklight: Tango Down,PC,First-Person Shooter,Zombie Studios,7/7/2010
32359,Star Wars: Battle for Hoth,Wii,Educational,Pipeworks Software. Inc.,7/7/2010
26611,Tournament of Legends,Wii,Brawler,High Voltage Software. Inc.,7/6/2010
26790,Crackdown 2,Xbox 360,Action-Adventure,Ruffian Games,7/6/2010
27861,Shin Megami Tensei: Persona 3 Portable,PSP,Role-Playing,Atlus Co.. Ltd.,7/6/2010
27861,Shin Megami Tensei: Persona 3 Portable,PlayStation Network (PSP),Role-Playing,Atlus Co.. Ltd.,7/6/2010
31857, Big Beach Sports 2 ,PC,Compilation,Magnussoft Deutschland GmbH,7/6/2010
31949,Moonbase Alpha,Wii Shop,Adventure,Human Entertainment. Inc.,7/6/2010
31949,Moonbase Alpha,SNES,Adventure,Human Entertainment. Inc.,7/6/2010
31949,Moonbase Alpha,PlayStation,Adventure,Human Entertainment. Inc.,7/6/2010
31949,Moonbase Alpha,WonderSwan,Adventure,Human Entertainment. Inc.,7/6/2010
31949,Moonbase Alpha,PC,Adventure,Human Entertainment. Inc.,7/6/2010
32013,Archetype,PC,Simulation,Osiris Games,7/6/2010
31862,Hello Flowerz,PC,Compilation,Gigablast,7/5/2010
31932,QuickPick Farmer,PC,Puzzle,Vertigo Games,7/5/2010
31027,Nelson Tethers: Puzzle Agent,PlayStation,Strategy,Namco Bandai Games Inc.,6/30/2010
29103,Ancients of Ooga,Xbox Live Marketplace,Puzzle,NinjaBee,6/30/2010
32149,Fast Striker,Arcade,Puzzle,Namco Bandai Games Inc.,6/30/2010
20985,APB,PC,MMORPG,Realtime Worlds Ltd.,6/29/2010
21144,Singularity,Xbox 360,First-Person Shooter,Raven Software,6/29/2010
21144,Singularity,PlayStation 3,First-Person Shooter,Raven Software,6/29/2010
21144,Singularity,PC,First-Person Shooter,Raven Software,6/29/2010
24042,Ninety-Nine Nights II,Xbox 360,Action,Q Entertainment,6/29/2010
24144,DeathSmiles,Arcade,Shoot 'Em Up,Basiscape,6/29/2010
24144,DeathSmiles,Xbox 360,Shoot 'Em Up,Basiscape,6/29/2010
26753,LEGO Harry Potter: Years 1-4,PlayStation Network (PSP),Action-Adventure,Traveller's Tales Ltd.,6/29/2010
26753,LEGO Harry Potter: Years 1-4,Xbox 360,Action-Adventure,Traveller's Tales Ltd.,6/29/2010
26753,LEGO Harry Potter: Years 1-4,PlayStation 3,Action-Adventure,Traveller's Tales Ltd.,6/29/2010
26753,LEGO Harry Potter: Years 1-4,Wii,Action-Adventure,Traveller's Tales Ltd.,6/29/2010
26753,LEGO Harry Potter: Years 1-4,Nintendo DS,Action-Adventure,Traveller's Tales Ltd.,6/29/2010
26753,LEGO Harry Potter: Years 1-4,PSP,Action-Adventure,Traveller's Tales Ltd.,6/29/2010
26753,LEGO Harry Potter: Years 1-4,PC,Action-Adventure,Traveller's Tales Ltd.,6/29/2010
27936,ARMA II: Operation Arrowhead,PC,Vehicular Combat,Bohemia Interactive Studio,6/29/2010
29539,Naughty Bear,iPhone,Action,Artificial Mind & Movement,6/29/2010
29539,Naughty Bear,Xbox 360,Action,Artificial Mind & Movement,6/29/2010
29539,Naughty Bear,PlayStation 3,Action,Artificial Mind & Movement,6/29/2010
30599,The Last Airbender,Wii,Billiards,Ivolgamus UAB,6/29/2010
30599,The Last Airbender,PlayStation Network (PSP),Billiards,Ivolgamus UAB,6/29/2010
26556,Trinity Universe,PlayStation 3,Role-Playing,Idea Factory,6/29/2010
27463,Arcade Darts,PlayStation Network (PSP),Sports,Icon Games Entertainment,6/29/2010
27463,Arcade Darts,Wii Shop,Sports,Icon Games Entertainment,6/29/2010
27463,Arcade Darts,iPhone,Sports,Icon Games Entertainment,6/29/2010
27463,Arcade Darts,PSP,Sports,Icon Games Entertainment,6/29/2010
