"id","name","name","name","original_release_date","image"
2323,"Cutthroats","Infocom","Adventure","1984-08-09","http://media.giantbomb.com/uploads/0/7464/1363480-cutthroats_box_art_thumb.jpg"
11797,"The Hitchhiker's Guide to the Galaxy","Infocom","Text Adventure","1984-09-14","http://media.giantbomb.com/uploads/1/15687/625421-930920_71870_front_1__thumb.jpg"
16710,"Suspect","Infocom","Adventure","1984-10-05","http://media.giantbomb.com/uploads/0/8272/691447-untitled_thumb.jpg"
27134,"Timber","Midway Games","Action","1984-10-23","http://media.giantbomb.com/uploads/0/4480/1064101-timber_thumb.jpg"
444,"Poster Paster","Taskset Ltd.","Action","1985-01-01","http://media.giantbomb.com/uploads/0/1232/466724-poster_thumb.png"
2882,"Isoleur","Sprites","Strategy","1985-01-01","/images/unknown.jpg"
5382,"Fútbol","Indescomp","Sports","1985-01-01","/images/unknown.jpg"
7545,"Ultra Chess","Aackosoft International BV","Simulation","1985-01-01","/images/unknown.jpg"
7775,"Orphée: Voyage aux Enfers","Loriciels","Adventure","1985-01-01","/images/unknown.jpg"
8594,"Gauntlet","Midway Games West","Action-Adventure","1985-01-01","http://media.giantbomb.com/uploads/8/87209/1357319-gauntlet_box_thumb.png"
11241,"Sopwith","BMB Compuscience","Action","1985-01-01","http://media.giantbomb.com/uploads/0/9449/1224951-sopwith_001_thumb.png"
11975,"Pearl Harbour","Sprites","Strategy","1985-01-01","/images/unknown.jpg"
13070,"Wrangler","Indescomp","Action","1985-01-01","/images/unknown.jpg"
14276,"Une affaire en or","Free Games Blot","Strategy","1985-01-01","/images/unknown.jpg"
14330,"Le Mystère de Kikekankoi","Loriciels","Adventure","1985-01-01","/images/unknown.jpg"
14704,"Amelie Minuit","ERE Informatique","Adventure","1985-01-01","/images/unknown.jpg"
18821,"Comando Noturno!","GST Video","Simulation","1985-01-01","/images/unknown.jpg"
29724,"Finalizer - Super Transformation","Konami Corporation","Shooter","1985-01-01","http://media.giantbomb.com/uploads/0/5150/1245464-845_3_thumb.png"
15544,"Super Mario Bros.","Nintendo","Adventure","1985-01-13","http://media.giantbomb.com/uploads/0/4938/658804-smbox_thumb.jpg"
20055,"Gyromite","Nintendo","Action","1985-01-13","http://media.giantbomb.com/uploads/0/3715/572113-gyrons0f_thumb.jpg"
86,"Balloon Fight","Nintendo R&D1","Action","1985-01-22","http://media.giantbomb.com/uploads/1/15562/625701-balloonfightnesboxart_thumb.jpg"
23343,"Exed Exes","Capcom","Shoot 'Em Up","1985-02-01","http://media.giantbomb.com/uploads/0/4527/556818-exedexes_arc_cap_205_77f10_thumb.png"
12955,"Soccer","Nintendo","Soccer","1985-04-09","http://media.giantbomb.com/uploads/0/7464/783218-578276_35446_front_thumb.jpg"
19891,"Wishbringer","Infocom","Adventure","1985-05-01","http://media.giantbomb.com/uploads/0/7464/1357734-wishbringer1_thumb.jpg"
82,"Saboteur","Durell Software Ltd.","Action","1985-05-09","http://media.giantbomb.com/uploads/0/4560/493212-saboteur__encore__thumb.jpg"
22770,"Bard's Tale","Interplay Entertainment Corp.","Role-Playing","1985-06-01","http://media.giantbomb.com/uploads/1/15431/440794-bards_ta_thumb.jpg"
6493,"Gutter","ERE Informatique","Action","1985-07-14","/images/unknown.jpg"
3250,"A Mind Forever Voyaging","Infocom","Adventure","1985-08-14","http://media.giantbomb.com/uploads/0/1987/679440-amfv_front_thumb.jpg"
12026,"Spellbreaker","Infocom","Text Adventure","1985-09-16","http://media.giantbomb.com/uploads/0/1136/1332780-spellbreaker1_thumb.jpg"
22467,"Nightshade","Rare, Ltd.","Adventure","1985-10-01","http://media.giantbomb.com/uploads/0/7662/396163-nightshade_ad_thumb.jpg"
13962,"Challenger","Hudson Entertainment, Inc.","Action","1985-10-15","http://media.giantbomb.com/uploads/0/8272/753216-1128751984_00_thumb.png"
24139,"Imhotep","Rare, Ltd.","Shooter","1985-10-15","http://media.giantbomb.com/uploads/0/495/759533-imhotep_cover_thumb.png"
2758,"Duck Hunt","Nintendo R&D1","Light-Gun Shooter","1985-10-18","http://media.giantbomb.com/uploads/0/8168/700262-duckhuntbox_thumb.jpg"
4721,"Clu Clu Land","Nintendo R&D1","Strategy","1985-10-18","http://media.giantbomb.com/uploads/0/3413/211809-clu_clu_land_thumb.jpg"
8145,"Baseball","Nintendo R&D1","Sports","1985-10-18","http://media.giantbomb.com/uploads/0/7464/783220-578280_35448_front_thumb.jpg"
15025,"Excitebike","Nintendo R&D1","Sports","1985-10-18","http://media.giantbomb.com/uploads/0/3509/692713-excitebike_nes_na_thumb.jpg"
18503,"Donkey Kong Jr. Math","Nintendo","Educational","1985-10-18","http://media.giantbomb.com/uploads/0/6087/596607-422px_dk_jr_math_box_thumb.jpg"
19746,"Stack-Up","Nintendo","Strategy","1985-10-18","http://media.giantbomb.com/uploads/0/3413/237458-stack_up_thumb.jpg"
22096,"Golf","Nintendo","Golf","1985-10-18","http://media.giantbomb.com/uploads/0/5578/306159-golf_thumb.jpg"
10535,"Super Robin Hood","Codemasters","Action","1985-11-01","http://media.giantbomb.com/uploads/0/826/609158-super_robinhood_thumb.jpg"
5930,"Mach Rider","Nintendo R&D1","Action","1985-11-21","http://media.giantbomb.com/uploads/0/3413/219976-mach_rider_thumb.jpg"
26966,"Wizard of Wall Street","Multisoft","Strategy","1985-12-03","http://media.giantbomb.com/uploads/0/913/1048542-uten_navn_thumb.jpg"
6858,"Ballyhoo","Infocom","Adventure","1985-12-15","http://media.giantbomb.com/uploads/0/1136/1330590-ballyhooba_thumb.jpg"
14476,"Thexder","Game Arts Co., Ltd.","Action","1985-12-19","http://media.giantbomb.com/uploads/1/15562/610337-dos_front_thumb.jpg"
523,"Pacific","ERE Informatique","Action","1986-01-01","/images/unknown.jpg"
1619,"Ikari Warriors","SNK Playmore","Action","1986-01-01","http://media.giantbomb.com/uploads/3/34443/960920-scan0014_thumb.jpg"
1900,"Mazes Unlimited","The Bytebusters","Action","1986-01-01","/images/unknown.jpg"
2928,"Panel Panic","The Bytebusters","Action","1986-01-01","/images/unknown.jpg"
3703,"Rodeo","Phase","Sports","1986-01-01","http://media.giantbomb.com/uploads/0/4647/1037805-rodeo_1_thumb.png"
4014,"Confused?","The Bytebusters","Strategy","1986-01-01","/images/unknown.jpg"
4539,"Quasar","Decroix - Garofalo","Action","1986-01-01","/images/unknown.jpg"
4758,"Billy la Banlieue","Loriciels","Action","1986-01-01","/images/unknown.jpg"
7186,"Trifide","Decroix - Garofalo","Action","1986-01-01","/images/unknown.jpg"
8917,"Madness","Rainbow Arts Software","Action","1986-01-01","http://media.giantbomb.com/uploads/0/4647/1018497-575921_560_front_thumb.jpg"
9396,"Robbbot","ERE Informatique","Action","1986-01-01","/images/unknown.jpg"
10259,"Silpheed","Game Arts Co., Ltd.","Action","1986-01-01","http://media.giantbomb.com/uploads/1/15687/1393473-silpheed_a_front_thumb.jpg"
11720,"Cosa Nostra","Opera Soft S.A.","Action","1986-01-01","/images/unknown.jpg"
12550,"Blood 'n Guts","Greve Graphics","Sports","1986-01-01","http://media.giantbomb.com/uploads/10/106002/1503459-blood_and_guts_1_thumb.jpg"
12571,"Smack Wacker","The Bytebusters","Action","1986-01-01","/images/unknown.jpg"
13310,"Cobra's Arc","Dinamic Software","Adventure","1986-01-01","/images/unknown.jpg"
13781,"Maracaïbo","Loriciels","Action","1986-01-01","/images/unknown.jpg"
16305,"Dragon Warrior","Chunsoft","Role-Playing","1986-01-01","http://media.giantbomb.com/uploads/0/118/787282-dragon_warrior_thumb.jpg"
16972,"Panique","The Bytebusters","Action","1986-01-01","/images/unknown.jpg"
18266,"Bactron","Loriciels","Action","1986-01-01","/images/unknown.jpg"
29064,"Erika","JAST Co., Ltd.","Adventure","1986-01-01","http://media.giantbomb.com/uploads/5/59190/1173643-erika_fm_7_thumb.jpg"
15508,"Gradius","Konami Corporation","Shoot 'Em Up","1986-01-23","http://media.giantbomb.com/uploads/0/3413/215961-gradius_1_e_thumb.jpg"
23604,"Ghost Hunters","Codemasters","Action","1986-02-01","http://media.giantbomb.com/uploads/0/826/609120-256px_ghost_hunters_cover_art_thumb.jpg"
5615,"Grand Prix Simulator","Codemasters","Driving/Racing","1986-04-01","http://media.giantbomb.com/uploads/0/7662/312663-grandprix_sm_thumb.jpg"
8075,"Trinity","Infocom","Adventure","1986-05-09","http://media.giantbomb.com/uploads/1/17166/782755-trinity_box_art_thumb.jpg"
9775,"Uninvited","ICOM Simulations, Inc.","Adventure","1986-05-15","http://media.giantbomb.com/uploads/0/7464/696431-uninvited_thumb.jpg"
13259,"The Transformers: Battle to Save the Earth","Activision","Action","1986-05-15","http://media.giantbomb.com/uploads/1/14906/818553-transformers__mastertronic_plus__thumb.jpg"
8827,"Dizzy: The Ultimate Cartoon Adventure","Codemasters","Action","1986-06-01","http://media.giantbomb.com/uploads/0/826/609562-291503_dizzy_super_thumb.jpg"
1113,"Gumshoe","Nintendo R&D1","Light-Gun Shooter","1986-06-06","http://media.giantbomb.com/uploads/0/2262/611351-gumshoefront_thumb.jpg"
4,"The Chessmaster 2000","The Software Toolworks","Trivia/Board Game","1986-06-15","http://media.giantbomb.com/uploads/0/238/706919-chessmaster_2000_thumb.jpg"
7909,"Leather Goddesses of Phobos","Infocom","Adventure","1986-07-11","http://media.giantbomb.com/uploads/1/15687/623843-948891_105553_front_1__thumb.jpg"
2008,"Gyron Arena","Torus","Strategy","1986-08-01","http://media.giantbomb.com/uploads/0/7929/609072-gyron_arena_eu_box_art_thumb.jpg"
8980,"Urban Champion","Nintendo R&D1","Action","1986-08-01","http://media.giantbomb.com/uploads/0/5150/712026-587749_39856_front_thumb.jpg"
11821,"Ultimate Wizard","Electronic Arts","Action","1986-09-01","http://media.giantbomb.com/uploads/0/8272/776391-1107226035_00_thumb.png"
21879,"Death Wish 3","Gremlin Interactive Ltd.","Action","1986-09-09","http://media.giantbomb.com/uploads/0/9449/258895-deathwish3_cover_thumb.jpg"
16709,"Moonmist","Infocom","Adventure","1986-09-18","http://media.giantbomb.com/uploads/0/1136/1333152-moonfront_thumb.jpg"
1256,"King's Quest III: To Heir is Human","Sierra Entertainment, Inc.","Adventure","1986-10-01","http://media.giantbomb.com/uploads/1/15562/627430-box_kq3_thumb.jpg"
11508,"Space Quest: The Sarien Encounter","Sierra Entertainment, Inc.","Adventure","1986-10-01","http://media.giantbomb.com/uploads/1/15562/610090-box_front2_thumb.jpg"
20120,"Advanced Ski Simulator","Codemasters","Sports","1986-10-01","http://media.giantbomb.com/uploads/0/826/609092-skisim_thumb.jpg"
15686,"TransBot","Sega","Shoot 'Em Up","1986-10-17","http://media.giantbomb.com/uploads/0/4746/1089642-transbot1_m_thumb.jpg"
9191,"Ninja Kid","TOSE Co., Ltd.","Action","1986-10-29","http://media.giantbomb.com/uploads/0/3413/222292-ninja_kid_thumb.jpg"
290,"Vampire Killer","Konami Corporation","Action","1986-10-30","http://media.giantbomb.com/uploads/0/8272/656153-vampire_killer_msx_thumb.jpg"
23605,"3D StarFighter","Codemasters","Action","1986-11-01","http://media.giantbomb.com/uploads/0/826/609193-3d_starfighter_thumb.jpg"
13300,"Kinetic Connection","Tamtex","Action","1986-11-28","http://media.giantbomb.com/uploads/0/7464/968221-1213742111_00_thumb.png"
10466,1942,"Capcom","Shoot 'Em Up","1986-12-11","http://media.giantbomb.com/uploads/0/3509/693656-1942_nes_na_thumb.jpg"
17325,"Hollywood Hijinx","Infocom","Adventure","1986-12-15","http://media.giantbomb.com/uploads/0/1987/1102835-hollywood_hijinx___front_thumb.jpg"
21313,"Seikima II - Akuma no Gyakushuu","ISCO, Inc.","Platformer","1986-12-25","http://media.giantbomb.com/uploads/0/151/1303397-seikima_ii_fc_box_thumb.jpg"
26451,"Labyrinth: The Computer Game","LucasArts Entertainment Company LLC","Adventure","1986-12-31","http://media.giantbomb.com/uploads/0/9596/1080439-1_thumb.jpg"
2037,"Maniac Mansion","LucasArts Entertainment Company LLC","Text Adventure","1987-01-01","http://media.giantbomb.com/uploads/0/5150/1396504-c642front_thumb.jpg"
3042,"Hiper Tronic","AGD","Action","1987-01-01","/images/unknown.jpg"
3430,"Cobra II","Loriciels","Action","1987-01-01","/images/unknown.jpg"
4191,"Freddy Hardest","Dinamic Software","Action","1987-01-01","/images/unknown.jpg"
5302,"Fernando Martín Executive","Dinamic Software","Sports","1987-01-01","/images/unknown.jpg"
5463,"Top Secret","Loriciels","Adventure","1987-01-01","http://media.giantbomb.com/uploads/0/9449/1227821-demo_000_thumb.png"
5700,"Cobra","Ocean Software Ltd.","Action","1987-01-01","http://media.giantbomb.com/uploads/0/1731/235934-front_thumb.jpg"
6816,"Mixed-Up Mother Goose","Sierra Entertainment, Inc.","Adventure","1987-01-01","http://media.giantbomb.com/uploads/1/15562/607953-cover_1987_thumb.jpg"
8226,"Don Quijote","Dinamic Software","Adventure","1987-01-01","http://media.giantbomb.com/uploads/1/12218/1359092-temp_thumb.jpg"
10526,"Altaïr","Decroix - Garofalo","Action","1987-01-01","/images/unknown.jpg"
10966,"Billy 2","Loriciels","Action","1987-01-01","/images/unknown.jpg"
11856,"Grand Prix 500 cc","Microïds","Sports","1987-01-01","http://media.giantbomb.com/uploads/0/1987/1093135-grand_prix_500_5_thumb.gif"
12665,"Asphalt","Ubisoft Entertainment","Action","1987-01-01","/images/unknown.jpg"
13735,"Invitation","Loriciels","Adventure","1987-01-01","/images/unknown.jpg"
15042,"Kikstart 2","Mr Chip Software","Sports","1987-01-01","http://media.giantbomb.com/uploads/0/7929/636089-kikstart_2_uk_box_art_thumb.jpg"
16011,"Le Maître des Âmes","Ubisoft Entertainment","Role-Playing","1987-01-01","/images/unknown.jpg"
17380,"Turbo GT","ERE Informatique","Driving/Racing","1987-01-01","/images/unknown.jpg"
17569,"Habitat","LucasArts Entertainment Company LLC","Role-Playing","1987-01-01","/images/unknown.jpg"
18800,"The Last Mission","Opera Soft S.A.","Action","1987-01-01","/images/unknown.jpg"
20013,"Magnetik Tank","Loriciels","Action","1987-01-01","/images/unknown.jpg"
20752,"Double Dragon","Technos Japan Corp.","Brawler","1987-01-01","http://media.giantbomb.com/uploads/1/14028/441991-ddragon01_thumb.jpg"
21477,"Thundercade","SETA Corporation","Shooter","1987-01-01","http://media.giantbomb.com/uploads/0/3413/206797-thundercade_thumb.jpg"
21619,"Castelian","Triffix Entertainment Inc.","Action","1987-01-01","http://media.giantbomb.com/uploads/0/3413/211109-castleian_thumb.jpg"
25736,"MicroLeague Wrestling","MicroLeague Sports Association","Wrestling","1987-01-01","http://media.giantbomb.com/uploads/0/7438/947015-microleaguewrestling21_thumb.png"
23606,"Fruit Machine Simulator","Codemasters","Simulation","1987-02-01","http://media.giantbomb.com/uploads/0/826/609200-fruit_machine_simulator_thumb.jpg"
16096,"Bureaucracy","Infocom","Adventure","1987-02-12","http://media.giantbomb.com/uploads/0/1987/801696-bureaucracy___front_thumb.jpg"
4350,"Contra","Digital Eclipse Software, Inc.","Action","1987-02-20","http://media.giantbomb.com/uploads/0/28/12113-contra_thumb.jpg"
20707,"Pro Wrestling","Nintendo R&D3","Fighting","1987-03-01","http://media.giantbomb.com/uploads/0/26/10337-prowrestling-nes_thumb.jpg"
11889,"Predator: Soon the Hunt Will Begin","Pack-In-Video Co., Ltd","Action","1987-03-13","http://media.giantbomb.com/uploads/0/5822/554868-nes_predator_box_thumb.jpg"
20709,"Apple Town Story: Little Computer People","Square Enix","Simulation","1987-04-03","http://media.giantbomb.com/uploads/0/26/10360-lcp_thumb.jpg"
27348,"Tantei Jinguuji Saburo: Shinjuku Chuo Koen Satsujin Jiken","Data East Corporation","Adventure","1987-04-24","http://media.giantbomb.com/uploads/9/96461/1436764-box_thumb.jpg"
18235,"Stationfall","Infocom","Adventure","1987-04-30","http://media.giantbomb.com/uploads/0/1136/1330683-stationfall1_thumb.jpg"
6673,"Castlevania","Konami Computer Entertainment Kobe, Inc.","Action","1987-05-01","http://media.giantbomb.com/uploads/1/15045/390645-castlevania_us_front_thumb.jpg"
7429,"The Lurking Horror","Infocom","Adventure","1987-05-06","http://media.giantbomb.com/uploads/0/9407/742664-24022_boxshot_1_thumb.jpg"
7117,"Hunter","Activision","Action","1987-05-08","http://media.giantbomb.com/uploads/1/11382/628059-386750_hunter_01_large_thumb.jpg"
4941,"Lethal Labyrinth","Capitol Ideas Software","Action","1987-06-01","http://media.giantbomb.com/uploads/0/8272/663734-1141545320_00_thumb.png"
147,"Police Quest: In Pursuit of the Death Angel","Sierra Entertainment, Inc.","Adventure","1987-06-09","http://media.giantbomb.com/uploads/1/15562/627426-box_pq1_thumb.jpg"
32073,"Freedom Fighter","WorkJam","Adventure","1987-07-01","http://media.giantbomb.com/uploads/0/1883/1448541-advert_thumb.jpg"
4990,"Leisure Suit Larry 1:  In the Land of the Lounge Lizards","Sierra Entertainment, Inc.","Adventure","1987-07-05","http://media.giantbomb.com/uploads/1/15562/614184-larry_box_thumb.jpg"
2223,"Nord and Bert Couldn't Make Head or Tail of It","Infocom","Adventure","1987-07-22","http://media.giantbomb.com/uploads/0/1136/1333151-nord_and_bert_box_art_thumb.jpg"
11268,"Plundered Hearts","Infocom","Adventure","1987-07-30","http://media.giantbomb.com/uploads/0/7464/1362732-plundered_hearts_box_art_thumb.jpg"
6754,"Treasure Island Dizzy","Codemasters","Action","1987-08-01","http://media.giantbomb.com/uploads/0/826/608955-treasure_island_dizzy_coverart_thumb.png"
15154,"Kid Icarus","Nintendo R&D1","Action","1987-08-01","http://media.giantbomb.com/uploads/0/3413/218429-kid_icarus_thumb.jpg"
16098,"Black Tiger","Capcom","Action","1987-08-01","http://media.giantbomb.com/uploads/0/1987/770445-1ea76fg49qz_thumb.jpg"
21761,"Metroid","Nintendo R&D1","Action-Adventure","1987-08-15","http://media.giantbomb.com/uploads/1/11899/245966-metroid_thumb.jpg"
11949,"The Legend of Zelda","Nintendo","Action-Adventure","1987-08-22","http://media.giantbomb.com/uploads/0/4571/331461-zelda_thumb.png"
867,"Star Voyager","ASCII Entertainment Software, Inc.","Action","1987-09-01","http://media.giantbomb.com/uploads/0/3413/237796-star_voyager_thumb.jpg"
11769,"Ring King","Namco Bandai Games Inc.","Sports","1987-09-01","http://media.giantbomb.com/uploads/0/8152/1082001-ring_king_thumb.jpg"
2386,"Rad Racer","Square Co., Ltd.","Action","1987-10-01","http://media.giantbomb.com/uploads/1/15562/623235-rad_racer_box_front_thumb.jpg"
4848,"Mike Tyson's Punch-Out!!","Nintendo R&D3","Boxing","1987-10-01","http://media.giantbomb.com/uploads/0/3413/220826-mike_tyson_s_punch_out_thumb.jpg"
9833,"Tiger-Heli","Toaplan Co., Ltd.","Shoot 'Em Up","1987-10-01","http://media.giantbomb.com/uploads/4/48177/1085170-587703_58219_front_thumb.jpg"
19844,"Advanced Pinball Simulator","Codemasters","Simulation","1987-10-01","http://media.giantbomb.com/uploads/0/826/609240-34_1_thumb.jpg"
20117,"Border Zone","Infocom","Adventure","1987-10-08","http://media.giantbomb.com/uploads/0/1136/1334216-border_thumb.jpg"
5271,"Incredible Shrinking Sphere","Foursfield","Puzzle","1987-11-01","http://media.giantbomb.com/uploads/0/826/609324-iss_thumb.jpg"
30930,"Rack 'Em Up","Phantom EFX","Card Game","1987-11-01","http://media.giantbomb.com/uploads/0/6087/1344234-18000801_thumb.jpg"
9766,"Kid Niki: Radical Ninja","Irem Corp.","Action","1987-11-03","http://media.giantbomb.com/uploads/0/3413/218655-kid_niki_thumb.jpg"
1728,"Zaxxon 3-D","Sega","Action","1987-11-07","http://media.giantbomb.com/uploads/0/5150/1209025-tumblr_ku70lhoszm1qzurbto1_500_thumb.jpg"
5251,"Mega Man","Capcom","Action","1987-12-01","http://media.giantbomb.com/uploads/0/26/10189-Mega Man NES box_thumb.jpg"
6633,"Wizards & Warriors","Rare, Ltd.","Platformer","1987-12-01","http://media.giantbomb.com/uploads/1/15562/521256-cover_us_thumb.jpg"
